"datetime,symbol,strategy,signal,score,pattern,trend,is_vol,is_extreme,status,code,response"
2025-06-09 22:55:04.893772,USD_JPY,RANGE-SCALP-MID-LITE,BUY,144.942,145.092,144.842,NEUTRAL,UPTREND,False,False,1,201,{"orderCreateTransaction":{"id":"721" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"721" "requestID":"61381231476230882" "time":"2025-06-10T02:55:04.854884795Z" "type":"MARKET_ORDER" "instrument":"USD_JPY" "units":"50000" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"145.092" "timeInForce":"GTC"} "stopLossOnFill":{"price":"144.842" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"722" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"721" "requestID":"61381231476230882" "time":"2025-06-10T02:55:04.854884795Z" "type":"ORDER_FILL" "orderID":"721" "instrument":"USD_JPY" "units":"50000" "requestedUnits":"50000" "price":"144.949" "pl":"0.0000" "quotePL":"0" "financing":"0.0000" "baseFinancing":"0" "commission":"0.0000" "accountBalance":"108620.5871" "gainQuoteHomeConversionFactor":"0.006864814907" "lossQuoteHomeConversionFactor":"0.006933808022" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"2.4148" "fullVWAP":"144.949" "reason":"MARKET_ORDER" "tradeOpened":{"price":"144.949" "tradeID":"722" "units":"50000" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"2.4148" "initialMarginRequired":"2500.0000"} "fullPrice":{"closeoutBid":"144.925" "closeoutAsk":"144.960" "timestamp":"2025-06-10T02:55:03.972589169Z" "bids":[{"price":"144.935" "liquidity":"500000"} {"price":"144.934" "liquidity":"500000"} {"price":"144.933" "liquidity":"2000000"} {"price":"144.931" "liquidity":"2000000"} {"price":"144.929" "liquidity":"5000000"} {"price":"144.927" "liquidity":"10000000"} {"price":"144.925" "liquidity":"10000000"}] "asks":[{"price":"144.949" "liquidity":"500000"} {"price":"144.951" "liquidity":"2500000"} {"price":"144.953" "liquidity":"2000000"} {"price":"144.956" "liquidity":"5000000"} {"price":"144.958" "liquidity":"10000000"} {"price":"144.960" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"0.00686481490749"} "lossQuoteHome":{"factor":"0.00693380802213"} "gainBaseHome":{"factor":"1"} "lossBaseHome":{"factor":"1"}}} "relatedTransactionIDs":["721" "722" "723" "724"] "lastTransactionID":"724"}
2025-06-09 22:55:05.389843,USD_JPY,RANGE-SCALP-MID-LITE,SELL,144.942,144.792,145.042,NEUTRAL,UPTREND,False,False,0,201,{"orderCreateTransaction":{"id":"725" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"725" "requestID":"115424427009013042" "time":"2025-06-10T02:55:05.347490774Z" "type":"MARKET_ORDER" "instrument":"USD_JPY" "units":"-50000" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"144.792" "timeInForce":"GTC"} "stopLossOnFill":{"price":"145.042" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"726" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"725" "requestID":"115424427009013042" "time":"2025-06-10T02:55:05.347490774Z" "type":"ORDER_FILL" "orderID":"725" "instrument":"USD_JPY" "units":"-50000" "requestedUnits":"-50000" "price":"144.935" "pl":"-4.8537" "quotePL":"-700.000" "financing":"0.0000" "baseFinancing":"0.00000000000000" "commission":"0.0000" "accountBalance":"108615.7334" "gainQuoteHomeConversionFactor":"0.006864814907" "lossQuoteHomeConversionFactor":"0.006933808022" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"2.4148" "fullVWAP":"144.935" "reason":"MARKET_ORDER" "tradesClosed":[{"tradeID":"722" "units":"-50000" "realizedPL":"-4.8537" "financing":"0.0000" "baseFinancing":"0.00000000000000" "price":"144.935" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"2.4148"}] "fullPrice":{"closeoutBid":"144.925" "closeoutAsk":"144.960" "timestamp":"2025-06-10T02:55:05.310764977Z" "bids":[{"price":"144.935" "liquidity":"500000"} {"price":"144.934" "liquidity":"500000"} {"price":"144.933" "liquidity":"2000000"} {"price":"144.931" "liquidity":"2000000"} {"price":"144.929" "liquidity":"5000000"} {"price":"144.927" "liquidity":"10000000"} {"price":"144.925" "liquidity":"10000000"}] "asks":[{"price":"144.949" "liquidity":"450000"} {"price":"144.951" "liquidity":"2500000"} {"price":"144.953" "liquidity":"2000000"} {"price":"144.956" "liquidity":"5000000"} {"price":"144.958" "liquidity":"10000000"} {"price":"144.960" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"0.00686481490749"} "lossQuoteHome":{"factor":"0.00693380802213"} "gainBaseHome":{"factor":"1"} "lossBaseHome":{"factor":"1"}}} "relatedTransactionIDs":["725" "726" "727" "728"] "lastTransactionID":"728"}
2025-06-10 00:00:05.227981,USD_JPY,BREAKOUT-MOMENTUM-LITE,BUY,144.827,144.977,144.697,DOJI,DOWNTREND,False,False,1,201,{"orderCreateTransaction":{"id":"729" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"729" "requestID":"61381247840702647" "time":"2025-06-10T04:00:05.187746491Z" "type":"MARKET_ORDER" "instrument":"USD_JPY" "units":"50000" "priceBound":"144.832" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"144.977" "timeInForce":"GTC"} "stopLossOnFill":{"price":"144.697" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"730" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"729" "requestID":"61381247840702647" "time":"2025-06-10T04:00:05.187746491Z" "type":"ORDER_FILL" "orderID":"729" "instrument":"USD_JPY" "units":"50000" "requestedUnits":"50000" "price":"144.825" "pl":"0.0000" "quotePL":"0" "financing":"0.0000" "baseFinancing":"0" "commission":"0.0000" "accountBalance":"108615.7334" "gainQuoteHomeConversionFactor":"0.006870740335" "lossQuoteHomeConversionFactor":"0.006939793001" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"2.7621" "fullVWAP":"144.825" "reason":"MARKET_ORDER" "tradeOpened":{"price":"144.825" "tradeID":"730" "units":"50000" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"2.7621" "initialMarginRequired":"2500.0000"} "fullPrice":{"closeoutBid":"144.799" "closeoutAsk":"144.836" "timestamp":"2025-06-10T04:00:04.456133152Z" "bids":[{"price":"144.809" "liquidity":"500000"} {"price":"144.808" "liquidity":"500000"} {"price":"144.807" "liquidity":"2000000"} {"price":"144.805" "liquidity":"2000000"} {"price":"144.803" "liquidity":"5000000"} {"price":"144.801" "liquidity":"10000000"} {"price":"144.799" "liquidity":"10000000"}] "asks":[{"price":"144.825" "liquidity":"500000"} {"price":"144.827" "liquidity":"2500000"} {"price":"144.829" "liquidity":"2000000"} {"price":"144.832" "liquidity":"5000000"} {"price":"144.834" "liquidity":"10000000"} {"price":"144.836" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"0.00687074033460"} "lossQuoteHome":{"factor":"0.00693979300128"} "gainBaseHome":{"factor":"1"} "lossBaseHome":{"factor":"1"}}} "relatedTransactionIDs":["729" "730" "731" "732"] "lastTransactionID":"732"}
2025-06-10 00:00:05.623808,USD_JPY,BREAKOUT-MOMENTUM-LITE,SELL,144.827,144.677,144.957,DOJI,DOWNTREND,False,False,2,201,BOUNDS_VIOLATION
2025-06-10 00:35:03.706244,USD_JPY,RANGE-SCALP-MID-LITE,SELL,144.93,144.78,145.03,BULLISH_ENGULFING,NEUTRAL,False,False,1,201,BOUNDS_VIOLATION
2025-06-10 00:35:03.928934,USD_JPY,RANGE-SCALP-MID-LITE,BUY,144.93,145.08,144.83,BULLISH_ENGULFING,NEUTRAL,False,False,1,201,BOUNDS_VIOLATION
2025-06-10 00:50:02.806207,EUR_USD,RANGE-SCALP-MID-LITE,SELL,1.13957,1.13257,1.14017,BEARISH_ENGULFING,NEUTRAL,False,False,1,201,BOUNDS_VIOLATION
2025-06-10 00:50:03.108754,EUR_USD,RANGE-SCALP-MID-LITE,BUY,1.13957,1.14657,1.13897,BEARISH_ENGULFING,NEUTRAL,False,False,1,201,BOUNDS_VIOLATION
2025-06-10 01:10:04.252365,EUR_USD,RANGE-SCALP-MID-LITE,SELL,1.13992,1.13292,1.14052,BULLISH_ENGULFING,NEUTRAL,False,False,1,201,{"orderCreateTransaction":{"id":"743" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"743" "requestID":"79395663963310712" "time":"2025-06-10T05:10:04.204630217Z" "type":"MARKET_ORDER" "instrument":"EUR_USD" "units":"-50000" "priceBound":"1.13987" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"1.13292" "timeInForce":"GTC"} "stopLossOnFill":{"price":"1.14052" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"744" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"743" "requestID":"79395663963310712" "time":"2025-06-10T05:10:04.204630217Z" "type":"ORDER_FILL" "orderID":"743" "instrument":"EUR_USD" "units":"-50000" "requestedUnits":"-50000" "price":"1.13991" "pl":"0.0000" "quotePL":"0" "financing":"0.0000" "baseFinancing":"0" "commission":"0.0000" "accountBalance":"108615.7334" "gainQuoteHomeConversionFactor":"1" "lossQuoteHomeConversionFactor":"1" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"4.0000" "fullVWAP":"1.13991" "reason":"MARKET_ORDER" "tradeOpened":{"price":"1.13991" "tradeID":"744" "units":"-50000" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"4.0000" "initialMarginRequired":"1139.9900"} "fullPrice":{"closeoutBid":"1.13982" "closeoutAsk":"1.14017" "timestamp":"2025-06-10T05:10:01.077147645Z" "bids":[{"price":"1.13991" "liquidity":"500000"} {"price":"1.13990" "liquidity":"500000"} {"price":"1.13989" "liquidity":"2000000"} {"price":"1.13988" "liquidity":"2000000"} {"price":"1.13987" "liquidity":"5000000"} {"price":"1.13985" "liquidity":"10000000"} {"price":"1.13982" "liquidity":"10000000"}] "asks":[{"price":"1.14007" "liquidity":"500000"} {"price":"1.14009" "liquidity":"2500000"} {"price":"1.14010" "liquidity":"2000000"} {"price":"1.14011" "liquidity":"5000000"} {"price":"1.14014" "liquidity":"10000000"} {"price":"1.14017" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"1"} "lossQuoteHome":{"factor":"1"} "gainBaseHome":{"factor":"1.13429005"} "lossBaseHome":{"factor":"1.14568995"}}} "relatedTransactionIDs":["743" "744" "745" "746"] "lastTransactionID":"746"}
2025-06-10 01:10:04.605434,EUR_USD,RANGE-SCALP-MID-LITE,BUY,1.13992,1.14692,1.13932,BULLISH_ENGULFING,NEUTRAL,False,False,1,201,BOUNDS_VIOLATION
2025-06-10 19:15:00.926815,EUR_USD,VOLUME-EXPLOSION-LITE,BUY,1.14318,DOJI,UPTREND,False,False,1,IGNORED,점수부족
2025-06-10 19:15:01.187502,USD_JPY,NEWS-SPIKE-TRAP-LITE,SELL,144.942,BULLISH_ENGULFING,NEUTRAL,False,False,1,IGNORED,점수부족
2025-06-10 19:15:01.397113,USD_JPY,CANDLE-ENGULF-TRAP-LITE,SELL,144.942,BULLISH_ENGULFING,NEUTRAL,False,False,1,IGNORED,점수부족
2025-06-10 19:15:01.807272,USD_JPY,NEWS-SPIKE-TRAP-LITE,BUY,144.942,BULLISH_ENGULFING,NEUTRAL,False,False,1,IGNORED,점수부족
2025-06-10 19:15:02.471771,EUR_USD,VOLUME-EXPLOSION-LITE,SELL,1.14318,DOJI,UPTREND,False,False,0,IGNORED,점수부족
2025-06-10 19:15:02.759516,USD_JPY,CANDLE-ENGULF-TRAP-LITE,BUY,144.942,BULLISH_ENGULFING,NEUTRAL,False,False,1,IGNORED,점수부족
2025-06-10 19:15:06.243583,USD_JPY,NEWS-SPIKE-TRAP-LITE,BUY,144.9,BULLISH_ENGULFING,NEUTRAL,False,False,1,IGNORED,점수부족
2025-06-10 19:20:01.761608,EUR_USD,NEWS-SPIKE-TRAP-LITE,SELL,1.14255,DOJI,UPTREND,False,False,0,IGNORED,점수부족
2025-06-10 19:20:02.040595,EUR_USD,NEWS-SPIKE-TRAP-LITE,BUY,1.14255,1.14335,1.14205,DOJI,UPTREND,False,False,1,201,BOUNDS_VIOLATION
2025-06-10 19:25:03.961176,USD_JPY,NEWS-SPIKE-TRAP-LITE,SELL,144.983,BULLISH_ENGULFING,NEUTRAL,False,False,1,IGNORED,점수부족
2025-06-10 19:25:04.161139,USD_JPY,NEWS-SPIKE-TRAP-LITE,BUY,144.983,BULLISH_ENGULFING,NEUTRAL,False,False,1,IGNORED,점수부족
2025-06-10 19:30:09.054456,USD_JPY,BREAKOUT-MOMENTUM-LITE,SELL,144.971,144.821,145.101,DOJI,NEUTRAL,True,True,1,201,BOUNDS_VIOLATION
2025-06-10 19:30:09.998293,USD_JPY,BREAKOUT-MOMENTUM-LITE,BUY,144.971,145.121,144.841,DOJI,NEUTRAL,True,True,1,201,{"orderCreateTransaction":{"id":"757" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"757" "requestID":"115424737824525301" "time":"2025-06-10T23:30:09.942639157Z" "type":"MARKET_ORDER" "instrument":"USD_JPY" "units":"50000" "priceBound":"144.976" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"145.121" "timeInForce":"GTC"} "stopLossOnFill":{"price":"144.841" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"758" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"757" "requestID":"115424737824525301" "time":"2025-06-10T23:30:09.942639157Z" "type":"ORDER_FILL" "orderID":"757" "instrument":"USD_JPY" "units":"50000" "requestedUnits":"50000" "price":"144.968" "pl":"0.0000" "quotePL":"0" "financing":"0.0000" "baseFinancing":"0" "commission":"0.0000" "accountBalance":"108540.7848" "gainQuoteHomeConversionFactor":"0.006864057208" "lossQuoteHomeConversionFactor":"0.006933042707" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"3.4493" "fullVWAP":"144.968" "reason":"MARKET_ORDER" "tradeOpened":{"price":"144.968" "tradeID":"758" "units":"50000" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"3.4493" "initialMarginRequired":"2500.0000"} "fullPrice":{"closeoutBid":"144.938" "closeoutAsk":"144.979" "timestamp":"2025-06-10T23:30:08.166248139Z" "bids":[{"price":"144.948" "liquidity":"500000"} {"price":"144.947" "liquidity":"500000"} {"price":"144.946" "liquidity":"2000000"} {"price":"144.944" "liquidity":"2000000"} {"price":"144.942" "liquidity":"5000000"} {"price":"144.940" "liquidity":"10000000"} {"price":"144.938" "liquidity":"10000000"}] "asks":[{"price":"144.968" "liquidity":"500000"} {"price":"144.970" "liquidity":"2500000"} {"price":"144.972" "liquidity":"2000000"} {"price":"144.975" "liquidity":"5000000"} {"price":"144.977" "liquidity":"10000000"} {"price":"144.979" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"0.00686405720785"} "lossQuoteHome":{"factor":"0.00693304270743"} "gainBaseHome":{"factor":"1"} "lossBaseHome":{"factor":"1"}}} "relatedTransactionIDs":["757" "758" "759" "760"] "lastTransactionID":"760"}
2025-06-10 19:30:12.070224,EUR_USD,ST-RSI-SNAP-LITE,SELL,1.14306,HAMMER,NEUTRAL,False,True,1,IGNORED,점수부족
2025-06-10 19:30:12.698025,EUR_USD,VOLUME-EXPLOSION-LITE,SELL,1.14306,HAMMER,NEUTRAL,False,True,0,IGNORED,점수부족
2025-06-10 19:30:12.821359,EUR_USD,ST-RSI-SNAP-LITE,BUY,1.14306,HAMMER,NEUTRAL,False,True,1,IGNORED,점수부족
2025-06-10 19:30:13.215345,EUR_USD,VOLUME-EXPLOSION-LITE,BUY,1.14306,HAMMER,NEUTRAL,False,True,0,IGNORED,점수부족
2025-06-10 19:55:02.352857,USD_JPY,RANGE-SCALP-MID-LITE,SELL,144.833,144.683,144.933,DOJI,NEUTRAL,True,True,0,201,BOUNDS_VIOLATION
2025-06-10 19:55:02.679159,USD_JPY,RANGE-SCALP-MID-LITE,BUY,144.833,144.983,144.733,DOJI,NEUTRAL,True,True,0,201,BOUNDS_VIOLATION
2025-06-10 20:00:00.810725,USD_JPY,CANDLE-ENGULF-TRAP-LITE,SELL,144.845,NEUTRAL,NEUTRAL,False,False,0,IGNORED,점수부족
2025-06-10 20:00:00.979417,USD_JPY,CANDLE-ENGULF-TRAP-LITE,BUY,144.845,NEUTRAL,NEUTRAL,False,False,0,IGNORED,점수부족
2025-06-10 20:15:01.312653,EUR_USD,RANGE-SCALP-MID-LITE,BUY,1.14297,1.14997,1.14237,BULLISH_ENGULFING,NEUTRAL,False,False,1,201,BOUNDS_VIOLATION
2025-06-10 20:15:01.929085,EUR_USD,RANGE-SCALP-MID-LITE,SELL,1.14297,1.13597,1.14357,BULLISH_ENGULFING,NEUTRAL,False,False,1,201,{"orderCreateTransaction":{"id":"769" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"769" "requestID":"115424749117607268" "time":"2025-06-11T00:15:01.880454760Z" "type":"MARKET_ORDER" "instrument":"EUR_USD" "units":"-50000" "priceBound":"1.14292" "timeInForce":"FOK" "positionFill":"DEFAULT" "takeProfitOnFill":{"price":"1.13597" "timeInForce":"GTC"} "stopLossOnFill":{"price":"1.14357" "timeInForce":"GTC" "triggerMode":"TOP_OF_BOOK"} "reason":"CLIENT_ORDER"} "orderFillTransaction":{"id":"770" "accountID":"101-001-30264285-002" "userID":30264285 "batchID":"769" "requestID":"115424749117607268" "time":"2025-06-11T00:15:01.880454760Z" "type":"ORDER_FILL" "orderID":"769" "instrument":"EUR_USD" "units":"-50000" "requestedUnits":"-50000" "price":"1.14297" "pl":"0.0000" "quotePL":"0" "financing":"0.0000" "baseFinancing":"0" "commission":"0.0000" "accountBalance":"108496.7272" "gainQuoteHomeConversionFactor":"1" "lossQuoteHomeConversionFactor":"1" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"4.0000" "fullVWAP":"1.14297" "reason":"MARKET_ORDER" "tradeOpened":{"price":"1.14297" "tradeID":"770" "units":"-50000" "guaranteedExecutionFee":"0.0000" "quoteGuaranteedExecutionFee":"0" "halfSpreadCost":"4.0000" "initialMarginRequired":"1143.0500"} "fullPrice":{"closeoutBid":"1.14288" "closeoutAsk":"1.14323" "timestamp":"2025-06-11T00:15:01.261022689Z" "bids":[{"price":"1.14297" "liquidity":"500000"} {"price":"1.14296" "liquidity":"500000"} {"price":"1.14295" "liquidity":"2000000"} {"price":"1.14294" "liquidity":"2000000"} {"price":"1.14293" "liquidity":"5000000"} {"price":"1.14291" "liquidity":"10000000"} {"price":"1.14288" "liquidity":"10000000"}] "asks":[{"price":"1.14313" "liquidity":"500000"} {"price":"1.14315" "liquidity":"2500000"} {"price":"1.14316" "liquidity":"2000000"} {"price":"1.14317" "liquidity":"5000000"} {"price":"1.14320" "liquidity":"10000000"} {"price":"1.14323" "liquidity":"10000000"}]} "homeConversionFactors":{"gainQuoteHome":{"factor":"1"} "lossQuoteHome":{"factor":"1"} "gainBaseHome":{"factor":"1.13733475"} "lossBaseHome":{"factor":"1.14876525"}}} "relatedTransactionIDs":["769" "770" "771" "772"] "lastTransactionID":"772"}
2025-06-10 20:44:46.722854,USD_JPY,NEWS-SPIKE-TRAP-LITE,BUY,144.9,DOJI,DOWNTREND,True,False,1,IGNORED,점수부족
