time,pair,signal,entry,tp,sl,score,reason
2025-06-17 17:30:00+00:00,USDJPY,BUY,145.248,145.34799999999998,145.178,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-17 18:30:00+00:00,USDJPY,BUY,145.368,145.468,145.298,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-17 20:00:00+00:00,USDJPY,BUY,145.22,145.32,145.15,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-17 21:00:00+00:00,USDJPY,BUY,145.307,145.40699999999998,145.237,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-18 11:30:00+00:00,USDJPY,SELL,144.85,144.75,144.92,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-18 13:00:00+00:00,USDJPY,SELL,144.809,144.709,144.879,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-18 14:30:00+00:00,USDJPY,SELL,144.804,144.704,144.874,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-18 15:30:00+00:00,USDJPY,SELL,144.583,144.483,144.653,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-18 18:00:00+00:00,USDJPY,SELL,144.599,144.499,144.66899999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-18 19:00:00+00:00,USDJPY,BUY,145.145,145.245,145.07500000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-18 20:30:00+00:00,USDJPY,BUY,145.133,145.233,145.06300000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-18 21:30:00+00:00,USDJPY,BUY,145.091,145.191,145.02100000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-18 22:30:00+00:00,USDJPY,BUY,144.997,145.097,144.92700000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-19 01:30:00+00:00,USDJPY,BUY,145.148,145.248,145.078,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-19 11:30:00+00:00,USDJPY,BUY,145.67,145.76999999999998,145.6,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-19 14:30:00+00:00,USDJPY,BUY,145.708,145.808,145.638,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-19 16:00:00+00:00,USDJPY,BUY,145.68,145.78,145.61,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-19 20:00:00+00:00,USDJPY,SELL,145.42,145.32,145.48999999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-19 21:00:00+00:00,USDJPY,SELL,145.43,145.33,145.5,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-19 22:00:00+00:00,USDJPY,SELL,145.482,145.382,145.552,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-19 23:00:00+00:00,USDJPY,SELL,145.3,145.20000000000002,145.37,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-20 00:30:00+00:00,USDJPY,SELL,145.255,145.155,145.325,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-20 11:00:00+00:00,USDJPY,BUY,145.523,145.623,145.453,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-20 12:00:00+00:00,USDJPY,BUY,145.65,145.75,145.58,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-20 13:00:00+00:00,USDJPY,BUY,145.652,145.75199999999998,145.582,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-20 14:00:00+00:00,USDJPY,BUY,145.842,145.942,145.77200000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-20 15:30:00+00:00,USDJPY,BUY,145.928,146.028,145.858,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-20 17:30:00+00:00,USDJPY,BUY,145.902,146.00199999999998,145.832,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-20 18:30:00+00:00,USDJPY,BUY,145.974,146.07399999999998,145.904,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-20 19:30:00+00:00,USDJPY,BUY,146.181,146.281,146.11100000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
